workerid,proliferate.condition,ah_response,item,object,predicate,prior_condition,prior_fact,prior_rating,question_order,response,rt,slide_number_in_experiment,speaker_response,text,trigger,trigger_class,utterance,error
733,condition1,0.97,grace,,say,high_prob,Grace loves her sister,0.790144927536232,ah_first,,51160,12,0.94,,say_pos,Control,"<font color=""red"">Jonathan</font> said that Grace visited her sister.",
733,condition1,0.99,emily,,say,low_prob,Emily never has any money,0.151655629139073,ah_first,,44320,13,0.93,,say_neg,Control,"<font color=""red"">Shirley</font> said that Emily didn't buy a car yesterday.",
733,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,20528,14,0.98,,MC,Filler,Ann dances ballet.,
733,condition1,,isabella,,Polar,low_prob,Isabella is a vegetarian,0.125813953488372,ah_first,,33016,15,0.98,,bare_neg,Critical,Isabella didn't eat a steak on Sunday.,
733,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,9240,16,0.99,,MC,Filler,Samantha has a new hat.,
733,condition1,0.97,mia,,know,low_prob,Mia is a nun,0.224901960784314,ah_first,,33024,17,0.94,,know_pos,Critical,"<font color=""red"">Gary</font> knows that Mia drank 2 cocktails last night.",
733,condition1,0.59,frank,,think,low_prob,Frank is allergic to cats,0.16965034965035,ah_first,,30728,18,0.46,,think_pos,Critical,"<font color=""red"">Sharon</font> thinks that Frank got a cat.",
733,condition1,0.84,danny,,think,high_prob,Danny loves cake,0.697062937062937,ah_first,,42095,19,0.7,,think_neg,Critical,"<font color=""red"">Jeffrey</font> thinks that Danny didn't eat the last cupcake.",
733,condition1,0.98,sophia,,inform,high_prob,Sophia is a hipster,0.634248366013072,ah_first,,25592,20,0.88,,inform_neg,Control,"<font color=""red"">Stephanie</font> informed Sam that Sophia didn't get a tattoo.",
733,condition1,0.98,jayden,,inform,high_prob,Jayden's car is in the shop,0.687794117647059,ah_first,,26912,21,0.94,,inform_pos,Control,"<font color=""red"">Nicholas</font> informed Sam that Jayden rented a car.",
733,condition1,0.98,charley,,know,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,27608,22,0.96,,know_neg,Critical,"<font color=""red"">Emily</font> knows that Charley doesn't speak Spanish.",
733,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,19208,23,1,,MC,Filler,Jack was playing outside with the kids.,
733,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,8111,24,0.99,,MC,Filler,These muffins have blueberries in them.,
733,condition1,1,zoe,,know,high_prob,Zoe is a math major,0.745971223021583,ah_first,,26296,25,0.96,,know_pos,Critical,"<font color=""red"">Michelle</font> knows that Zoe calculated the tip.",
733,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,12280,26,1,,MC,Filler,Carl's kids were in the garage.,
733,condition1,1,julian,,say,low_prob,Julian is German,0.401796875,ah_first,,24688,27,0.95,,say_pos,Control,"<font color=""red"">Rebecca</font> said that Julian dances salsa.",
733,condition1,0.98,emma,,know,high_prob,Emma is in law school,0.680763888888889,ah_first,,16424,28,0.95,,know_neg,Critical,"<font color=""red"">Melissa</font> knows that Emma didn't study on Saturday morning.",
733,condition1,,josie,,Polar,high_prob,Josie loves France,0.73343949044586,ah_first,,14464,29,1,,bare_pos,Critical,Josie went on vacation to France.,
882,condition1,,,Barbara,,,,,,Barbara,0,1,,bot_check,,,,
882,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,9620,4,1,,MC,Filler,These muffins have blueberries in them.,
882,condition1,,mary,,Polar,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,ah_first,,12494,5,0.98,,bare_pos,Critical,Mary is pregnant.,
882,condition1,,charley,,Polar,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,15067,6,1,,bare_pos,Critical,Charley speaks Spanish.,
882,condition1,0.6,jayden,,think,low_prob,Jayden doesn't have a driver's license,0.1756,ah_first,,48260,7,0.82,,think_neg,Critical,"<font color=""red"">Melissa</font> thinks that Jayden didn't rent a car.",
882,condition1,1,danny,,inform,high_prob,Danny loves cake,0.697062937062937,ah_first,,27114,8,1,,inform_neg,Control,"<font color=""red"">Nicholas</font> informed Sam that Danny didn't eat the last cupcake.",
882,condition1,1,grace,,say,high_prob,Grace loves her sister,0.790144927536232,ah_first,,22567,9,0.88,,say_neg,Control,"<font color=""red"">Eric</font> said that Grace didn't visit her sister.",
882,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,5412,10,1,,MC,Filler,Ann dances ballet.,
882,condition1,,emily,,Polar,high_prob,Emily has been saving for a year,0.561555555555556,ah_first,,12192,11,1,,bare_neg,Critical,Emily didn't buy a car yesterday.,
882,condition1,1,frank,,say,low_prob,Frank is allergic to cats,0.16965034965035,ah_first,,18261,12,1,,say_neg,Control,"<font color=""red"">Rebecca</font> said that Frank didn't get a cat.",
882,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,7759,13,1,,MC,Filler,Samantha has a new hat.,
882,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,8054,14,1,,MC,Filler,Carl's kids were in the garage.,
882,condition1,1,josie,,know,high_prob,Josie loves France,0.73343949044586,ah_first,,19201,15,1,,know_pos,Critical,"<font color=""red"">Stephanie</font> knows that Josie went on vacation to France.",
882,condition1,,sophia,,Polar,low_prob,Sophia is a high end fashion model,0.415413533834586,ah_first,,7558,16,1,,bare_neg,Critical,Sophia didn't get a tattoo.,
882,condition1,0.61,mia,,think,high_prob,Mia is a college student,0.579022556390977,ah_first,,11374,17,0.64,,think_pos,Critical,"<font color=""red"">Brandon</font> thinks that Mia drank 2 cocktails last night.",
882,condition1,1,jon,,inform,low_prob,Jon lives 10 miles away from work,0.235696202531646,ah_first,,14796,18,1,,inform_pos,Control,"<font color=""red"">Shirley</font> informed Sam that Jon walks to work.",
882,condition1,1,emma,,say,high_prob,Emma is in law school,0.680763888888889,ah_first,,13846,19,1,,say_pos,Control,"<font color=""red"">Deborah</font> said that Emma studied on Saturday morning.",
882,condition1,0.9,josh,,think,high_prob,Josh is a 5-year old boy,0.544575163398693,ah_first,,17664,20,0.76,,think_neg,Critical,"<font color=""red"">Gary</font> thinks that Josh didn't learn to ride a bike yesterday.",
882,condition1,1,zoe,,inform,high_prob,Zoe is a math major,0.745971223021583,ah_first,,25910,21,1,,inform_pos,Control,"<font color=""red"">Carol</font> informed Sam that Zoe calculated the tip.",
882,condition1,1,owen,,inform,low_prob,Owen lives in New Orleans,0.279503546099291,ah_first,,12373,22,1,,inform_neg,Control,"<font color=""red"">Emily</font> informed Sam that Owen didn't shovel snow last winter.",
882,condition1,0,isabella,,think,low_prob,Isabella is a vegetarian,0.125813953488372,ah_first,,10491,23,0,,think_pos,Critical,"<font color=""red"">Laura</font> thinks that Isabella ate a steak on Sunday.",
882,condition1,1,olivia,,know,low_prob,Olivia has two small children,0.210592105263158,ah_first,,10360,24,1,,know_neg,Critical,"<font color=""red"">Timothy</font> knows that Olivia doesn't sleep until noon.",
882,condition1,0.51,tony,,know,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,17205,25,0.62,,know_pos,Critical,"<font color=""red"">Jacob</font> knows that Tony had a drink last night.",
882,condition1,0,jackson,,say,low_prob,Jackson is obese,0.186013986013986,ah_first,,11117,26,0,,say_pos,Control,"<font color=""red"">Amanda</font> said that Jackson ran 10 miles.",
882,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,9965,27,0.9,,MC,Filler,Jack was playing outside with the kids.,
882,condition1,0.51,julian,,know,high_prob,Julian is Cuban,0.599493670886076,ah_first,,8686,28,0.53,,know_neg,Critical,"<font color=""red"">Jason</font> knows that Julian doesn't dance salsa.",
882,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,6492,29,1,,MC,Filler,This pizza has mushrooms on it.,
697,condition1,,,Jessica,,,,,,Jessica,0,1,,bot_check,,,,
697,condition1,,sophia,,Polar,high_prob,Sophia is a hipster,0.634248366013072,speaker_first,,17754,4,0.91,,bare_pos,Critical,Sophia got a tattoo.,
697,condition1,,frank,,Polar,low_prob,Frank is allergic to cats,0.16965034965035,speaker_first,,10682,5,0.2,,bare_pos,Critical,Frank got a cat.,
697,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,9747,6,0.87,,MC,Filler,This pizza has mushrooms on it.,
697,condition1,,danny,,Polar,high_prob,Danny loves cake,0.697062937062937,speaker_first,,8367,7,0.51,,bare_neg,Critical,Danny didn't eat the last cupcake.,
697,condition1,0.92,owen,,say,high_prob,Owen lives in Chicago,0.74648275862069,speaker_first,,23918,8,0.26,,say_neg,Control,"<font color=""red"">Sharon</font> said that Owen didn't shovel snow last winter.",
697,condition1,1,isabella,,think,high_prob,Isabella is from Argentina,0.517707006369427,speaker_first,,32242,9,0.49,,think_neg,Critical,"<font color=""red"">Emily</font> thinks that Isabella didn't eat a steak on Sunday.",
697,condition1,1,zoe,,know,high_prob,Zoe is a math major,0.745971223021583,speaker_first,,12605,10,0.9,,know_pos,Critical,"<font color=""red"">Jeffrey</font> knows that Zoe calculated the tip.",
697,condition1,1,josie,,know,low_prob,Josie doesn't have a passport,0.117286821705426,speaker_first,,14338,11,1,,know_neg,Critical,"<font color=""red"">Nicholas</font> knows that Josie didn't go on vacation to France.",
697,condition1,0.92,julian,,inform,low_prob,Julian is German,0.401796875,speaker_first,,14964,12,0.49,,inform_neg,Control,"<font color=""red"">Carol</font> informed Sam that Julian doesn't dance salsa.",
697,condition1,,jon,,Polar,low_prob,Jon lives 10 miles away from work,0.235696202531646,speaker_first,,7431,13,1,,bare_neg,Critical,Jon doesn't walk to work.,
697,condition1,1,josh,,know,low_prob,Josh is a 75-year old man,0.236917293233083,speaker_first,,11564,14,0.71,,know_pos,Critical,"<font color=""red"">Laura</font> knows that Josh learned to ride a bike yesterday.",
697,condition1,1,olivia,,say,low_prob,Olivia has two small children,0.210592105263158,speaker_first,,11701,15,0.91,,say_neg,Control,"<font color=""red"">Jonathan</font> said that Olivia doesn't sleep until noon.",
697,condition1,0.94,mary,,say,low_prob,Mary is a middle school student,0.225401459854015,speaker_first,,14370,16,0.36,,say_pos,Control,"<font color=""red"">Eric</font> said that Mary is pregnant.",
697,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,4947,17,0.57,,MC,Filler,Ann dances ballet.,
697,condition1,1,emma,,inform,low_prob,Emma is in first grade,0.323098591549296,speaker_first,,13531,18,0.29,,inform_pos,Control,"<font color=""red"">Michelle</font> informed Sam that Emma studied on Saturday morning.",
697,condition1,1,tony,,say,high_prob,Tony really likes to party with his friends,0.747279411764706,speaker_first,,9665,19,0.91,,say_pos,Control,"<font color=""red"">Ryan</font> said that Tony had a drink last night.",
697,condition1,0.74,emily,,think,high_prob,Emily has been saving for a year,0.561555555555556,speaker_first,,11419,20,0.77,,think_pos,Critical,"<font color=""red"">Stephanie</font> thinks that Emily bought a car yesterday.",
697,condition1,1,grace,,know,high_prob,Grace loves her sister,0.790144927536232,speaker_first,,12140,21,0.53,,know_neg,Critical,"<font color=""red"">Shirley</font> knows that Grace didn't visit her sister.",
697,condition1,1,jackson,,think,low_prob,Jackson is obese,0.186013986013986,speaker_first,,92197,22,0.91,,think_neg,Critical,"<font color=""red"">Melissa</font> thinks that Jackson didn't run 10 miles.",
697,condition1,1,jayden,,inform,high_prob,Jayden's car is in the shop,0.687794117647059,speaker_first,,11108,23,0.48,,inform_neg,Control,"<font color=""red"">Rebecca</font> informed Sam that Jayden didn't rent a car.",
697,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,7650,24,0.52,,MC,Filler,Jack was playing outside with the kids.,
697,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,5045,25,0.66,,MC,Filler,Samantha has a new hat.,
697,condition1,0.92,charley,,think,low_prob,Charley lives in Korea,0.277066666666667,speaker_first,,15001,26,0.67,,think_pos,Critical,"<font color=""red"">Jason</font> thinks that Charley speaks Spanish.",
697,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,7928,27,0.69,,MC,Filler,Carl's kids were in the garage.,
697,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,4334,28,0.82,,MC,Filler,These muffins have blueberries in them.,
697,condition1,1,mia,,inform,high_prob,Mia is a college student,0.579022556390977,speaker_first,,9079,29,0.8,,inform_pos,Control,"<font color=""red"">Deborah</font> informed Sam that Mia drank 2 cocktails last night.",
956,condition1,,,Mary,,,,,,Mary,0,1,,bot_check,,,,
956,condition1,0.99,zoe,,say,low_prob,Zoe is 5 years old,0.192108843537415,ah_first,,16113,4,1,,say_neg,Control,"<font color=""red"">Emily</font> said that Zoe didn't calculate the tip.",
956,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,8455,5,1,,MC,Filler,Samantha has a new hat.,
956,condition1,0.82,emma,,say,high_prob,Emma is in law school,0.680763888888889,ah_first,,12262,6,0.67,,say_neg,Control,"<font color=""red"">Gary</font> said that Emma didn't study on Saturday morning.",
956,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,8169,7,1,,MC,Filler,Jack was playing outside with the kids.,
956,condition1,1,julian,,inform,high_prob,Julian is Cuban,0.599493670886076,ah_first,,14970,8,1,,inform_pos,Control,"<font color=""red"">Eric</font> informed Sam that Julian dances salsa.",
956,condition1,0.34,josh,,say,low_prob,Josh is a 75-year old man,0.236917293233083,ah_first,,12075,9,0.1,,say_pos,Control,"<font color=""red"">Sharon</font> said that Josh learned to ride a bike yesterday.",
956,condition1,,sophia,,Polar,high_prob,Sophia is a hipster,0.634248366013072,ah_first,,6839,10,1,,bare_pos,Critical,Sophia got a tattoo.,
956,condition1,1,olivia,,think,high_prob,Olivia works the third shift,0.664776119402985,ah_first,,9252,11,1,,think_neg,Critical,"<font color=""red"">Shirley</font> thinks that Olivia doesn't sleep until noon.",
956,condition1,0.79,grace,,inform,high_prob,Grace loves her sister,0.790144927536232,ah_first,,8594,12,0.74,,inform_neg,Control,"<font color=""red"">Timothy</font> informed Sam that Grace didn't visit her sister.",
956,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,5254,13,1,,MC,Filler,Ann dances ballet.,
956,condition1,1,isabella,,know,high_prob,Isabella is from Argentina,0.517707006369427,ah_first,,11072,14,1,,know_neg,Critical,"<font color=""red"">Deborah</font> knows that Isabella didn't eat a steak on Sunday.",
956,condition1,0.81,mia,,think,high_prob,Mia is a college student,0.579022556390977,ah_first,,8670,15,0.49,,think_pos,Critical,"<font color=""red"">Michelle</font> thinks that Mia drank 2 cocktails last night.",
956,condition1,,tony,,Polar,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,5959,16,1,,bare_neg,Critical,Tony didn't have a drink last night.,
956,condition1,1,charley,,think,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,11295,17,1,,think_neg,Critical,"<font color=""red"">Nicholas</font> thinks that Charley doesn't speak Spanish.",
956,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,5345,18,1,,MC,Filler,This pizza has mushrooms on it.,
956,condition1,0,jayden,,inform,low_prob,Jayden doesn't have a driver's license,0.1756,ah_first,,13709,19,0,,inform_pos,Control,"<font color=""red"">Jeffrey</font> informed Sam that Jayden rented a car.",
956,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,8174,20,1,,MC,Filler,These muffins have blueberries in them.,
956,condition1,,jackson,,Polar,high_prob,Jackson is training for a marathon,0.774965034965035,ah_first,,5744,21,0.3,,bare_neg,Critical,Jackson didn't run 10 miles.,
956,condition1,1,owen,,know,high_prob,Owen lives in Chicago,0.74648275862069,ah_first,,8243,22,1,,know_pos,Critical,"<font color=""red"">Laura</font> knows that Owen shoveled snow last winter.",
956,condition1,1,josie,,know,low_prob,Josie doesn't have a passport,0.117286821705426,ah_first,,10688,23,0,,know_pos,Critical,"<font color=""red"">Carol</font> knows that Josie went on vacation to France.",
